review_id,raw_text,cleaned_text,sentiment
REV_1415,ABSOLUTELY <B>LOVED</B> THIS PRODUCT! IT WORKED LIKE A CHARM RIGHT OUT OF THE BOX. <BR/> HIGHLY RECOMMENDED! 😊 Check out https://reviews.store/item845,absolutely loved product worked like charm right box highly recommended check,Positive
REV_1416,"   Works exactly as described. Clean interface and super reliable performance.   

",works exactly described clean interface super reliable performance,Positive
REV_1417,WORKS EXACTLY AS DESCRIBED. CLEAN INTERFACE AND SUPER RELIABLE PERFORMANCE. Check out https://reviews.store/item457,works exactly described clean interface super reliable performance check,Positive
REV_1418,GREAT QUALITY FOR THE PRICE. DELIVERED FAST FROM HTTPS://EXAMPLE.COM/SHIPPING. FIVE STARS! ⭐️⭐️⭐️⭐️⭐️ Check out https://reviews.store/item243,great quality price delivered fast https example com shipping five stars check,Positive
REV_1419,"FANTASTIC VALUE! IT IS DURABLE, LOOKS STYLISH, AND PERFORMS FLAWLESSLY. Check out https://reviews.store/item252",fantastic value durable looks stylish performs flawlessly check,Positive
REV_1420,"I WAS SKEPTICAL AT FIRST, BUT WOW... TOTALLY IMPRESSED BY THE BUILD QUALITY! 😊✨",skeptical first wow totally impressed build quality,Positive
REV_1421,Defective unit received. Customer service was unresponsive at http://bad-help.com. 👎 Contact refund@support-desk.net for details!!!,defective unit received customer service unresponsive contact details,Negative
REV_1422,"   Really solid device! Battery lasts for days and setup was super easy. 10/10 would buy again.   

",really solid device battery lasts days setup super easy 10 10 would buy,Positive
REV_1423,Works exactly as described. Clean interface and super reliable performance. Check out https://reviews.store/item592,works exactly described clean interface super reliable performance check,Positive
REV_1424,WORKS EXACTLY AS DESCRIBED. CLEAN INTERFACE AND SUPER RELIABLE PERFORMANCE. Check out https://reviews.store/item430,works exactly described clean interface super reliable performance check,Positive
REV_1425,"Do not waste your hard earned cash! Slow, laggy, and full of bugs. 0/10 stars. Contact refund@support-desk.net for details!!!",waste hard earned cash slow laggy full bugs 10 stars contact details,Negative
REV_1426,Works exactly as described. Clean interface and super reliable performance. Check out https://reviews.store/item268,works exactly described clean interface super reliable performance check,Positive
REV_1427,Complete disaster. Broke on the first try. Returning immediately for a full refund!,complete disaster broke first try returning immediately full refund,Negative
REV_1428,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1429,Absolutely <b>loved</b> this product! It worked like a charm right out of the box. <br/> Highly recommended! 😊,absolutely loved product worked like charm right box highly recommended,Positive
REV_1430,"   Works exactly as described. Clean interface and super reliable performance.   

",works exactly described clean interface super reliable performance,Positive
REV_1431,Excellent customer support when I had a question. Everything arrived in pristine packaging. 👍 Check out https://reviews.store/item647,excellent customer support question everything arrived pristine packaging check,Positive
REV_1432,"   Must have gadget! I told all my colleagues about this. Fast shipping too: contact support@gadgets.org for info. Check out https://reviews.store/item651   

",must gadget told colleagues fast shipping contact info check,Positive
REV_1433,HORRIBLE! IT OVERHEATS WITHIN 10 MINUTES. EXTREMELY UNSAFE AND CHEAP PLASTIC SMELL.,horrible overheats within 10 minutes extremely unsafe cheap plastic smell,Negative
REV_1434,ARRIVED DAMAGED AND MISSING KEY ACCESSORIES. PACKAGING WAS TORN APART. NEVER PURCHASING AGAIN!,arrived damaged missing key accessories packaging torn apart never purchasing,Negative
REV_1435,REALLY SOLID DEVICE! BATTERY LASTS FOR DAYS AND SETUP WAS SUPER EASY. 10/10 WOULD BUY AGAIN. Check out https://reviews.store/item968,really solid device battery lasts days setup super easy 10 10 would buy check,Positive
REV_1436,Poor quality material. The handle snapped instantly. Very disappointed with this brand. Contact refund@support-desk.net for details!!!,poor quality material handle snapped instantly disappointed brand contact details,Negative
REV_1437,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1438,"   THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!   

",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1439,Worst customer support ever. Refused to issue a refund. Totally regret this purchase 😡,worst customer support ever refused issue refund totally regret purchase,Negative
REV_1440,Absolutely <b>loved</b> this product! It worked like a charm right out of the box. <br/> Highly recommended! 😊 Check out https://reviews.store/item106,absolutely loved product worked like charm right box highly recommended check,Positive
REV_1441,"THIS IS AMAZING!! WORKS SO SMOOTHLY, EXCEEDED ALL MY EXPECTATIONS... WON'T HESITATE TO BUY AGAIN!! Check out https://reviews.store/item949",amazing works smoothly exceeded expectations hesitate buy check,Positive
REV_1442,"FANTASTIC VALUE! IT IS DURABLE, LOOKS STYLISH, AND PERFORMS FLAWLESSLY.",fantastic value durable looks stylish performs flawlessly,Positive
REV_1443,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1444,"FANTASTIC VALUE! IT IS DURABLE, LOOKS STYLISH, AND PERFORMS FLAWLESSLY. Check out https://reviews.store/item711",fantastic value durable looks stylish performs flawlessly check,Positive
REV_1445,"   MUST HAVE GADGET! I TOLD ALL MY COLLEAGUES ABOUT THIS. FAST SHIPPING TOO: CONTACT SUPPORT@GADGETS.ORG FOR INFO.   

",must gadget told colleagues fast shipping contact info,Positive
REV_1446,Terrible experience!! Stopped working after just 2 days. <b>DO NOT BUY!</b> <br/> Total waste of money 😡,terrible experience stopped working days buy total waste money,Negative
REV_1447,POOR QUALITY MATERIAL. THE HANDLE SNAPPED INSTANTLY. VERY DISAPPOINTED WITH THIS BRAND.,poor quality material handle snapped instantly disappointed brand,Negative
REV_1448,HORRIBLE! IT OVERHEATS WITHIN 10 MINUTES. EXTREMELY UNSAFE AND CHEAP PLASTIC SMELL.,horrible overheats within 10 minutes extremely unsafe cheap plastic smell,Negative
REV_1449,ARRIVED DAMAGED AND MISSING KEY ACCESSORIES. PACKAGING WAS TORN APART. NEVER PURCHASING AGAIN! Contact refund@support-desk.net for details!!!,arrived damaged missing key accessories packaging torn apart never purchasing contact details,Negative
REV_1450,"   I was skeptical at first, but wow... totally impressed by the build quality! 😊✨ Check out https://reviews.store/item181   

",skeptical first wow totally impressed build quality check,Positive
REV_1451,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1452,Really solid device! Battery lasts for days and setup was super easy. 10/10 would buy again.,really solid device battery lasts days setup super easy 10 10 would buy,Positive
REV_1453,"Fantastic value! It is durable, looks stylish, and performs flawlessly. Check out https://reviews.store/item836",fantastic value durable looks stylish performs flawlessly check,Positive
REV_1454,GREAT QUALITY FOR THE PRICE. DELIVERED FAST FROM HTTPS://EXAMPLE.COM/SHIPPING. FIVE STARS! ⭐️⭐️⭐️⭐️⭐️,great quality price delivered fast https example com shipping five stars,Positive
REV_1455,COMPLETE DISASTER. BROKE ON THE FIRST TRY. RETURNING IMMEDIATELY FOR A FULL REFUND! Contact refund@support-desk.net for details!!!,complete disaster broke first try returning immediately full refund contact details,Negative
REV_1456,MUST HAVE GADGET! I TOLD ALL MY COLLEAGUES ABOUT THIS. FAST SHIPPING TOO: CONTACT SUPPORT@GADGETS.ORG FOR INFO.,must gadget told colleagues fast shipping contact info,Positive
REV_1457,GREAT QUALITY FOR THE PRICE. DELIVERED FAST FROM HTTPS://EXAMPLE.COM/SHIPPING. FIVE STARS! ⭐️⭐️⭐️⭐️⭐️,great quality price delivered fast https example com shipping five stars,Positive
REV_1458,WORST CUSTOMER SUPPORT EVER. REFUSED TO ISSUE A REFUND. TOTALLY REGRET THIS PURCHASE 😡 Contact refund@support-desk.net for details!!!,worst customer support ever refused issue refund totally regret purchase contact details,Negative
REV_1459,"   THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!   

",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1460,"   Excellent customer support when I had a question. Everything arrived in pristine packaging. 👍 Check out https://reviews.store/item230   

",excellent customer support question everything arrived pristine packaging check,Positive
REV_1461,"   ABSOLUTELY <B>LOVED</B> THIS PRODUCT! IT WORKED LIKE A CHARM RIGHT OUT OF THE BOX. <BR/> HIGHLY RECOMMENDED! 😊   

",absolutely loved product worked like charm right box highly recommended,Positive
REV_1462,"FANTASTIC VALUE! IT IS DURABLE, LOOKS STYLISH, AND PERFORMS FLAWLESSLY.",fantastic value durable looks stylish performs flawlessly,Positive
REV_1463,"   Excellent customer support when I had a question. Everything arrived in pristine packaging. 👍 Check out https://reviews.store/item760   

",excellent customer support question everything arrived pristine packaging check,Positive
REV_1464,Complete disaster. Broke on the first try. Returning immediately for a full refund!,complete disaster broke first try returning immediately full refund,Negative
REV_1465,REALLY SOLID DEVICE! BATTERY LASTS FOR DAYS AND SETUP WAS SUPER EASY. 10/10 WOULD BUY AGAIN. Check out https://reviews.store/item308,really solid device battery lasts days setup super easy 10 10 would buy check,Positive
REV_1466,Must have gadget! I told all my colleagues about this. Fast shipping too: contact support@gadgets.org for info.,must gadget told colleagues fast shipping contact info,Positive
REV_1467,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1468,"   THIS IS AMAZING!! WORKS SO SMOOTHLY, EXCEEDED ALL MY EXPECTATIONS... WON'T HESITATE TO BUY AGAIN!!   

",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1469,REALLY SOLID DEVICE! BATTERY LASTS FOR DAYS AND SETUP WAS SUPER EASY. 10/10 WOULD BUY AGAIN. Check out https://reviews.store/item502,really solid device battery lasts days setup super easy 10 10 would buy check,Positive
REV_1470,Great quality for the price. Delivered fast from https://example.com/shipping. Five stars! ⭐️⭐️⭐️⭐️⭐️ Check out https://reviews.store/item800,great quality price delivered fast five stars check,Positive
